delta,planted,rep,band,theta_hat,truth,known_location_accept,planted_rank,rank_le_3,rank_le_5,search_promoted,final_accept,rank_of_max_true,regret,selected,n_promoted
3.0,adx3,1,0.5094398816778941,2.911454977629624,3.0,True,1,True,True,True,True,1,0.0,adx3,5
6.0,rsi35-50&conso,3,1.1784661133228784,5.976554880237615,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,¬sig_h1_dr,0,0.8469453037473863,5.817807509482249,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
6.0,sig_rs_intact,2,1.4872646972532644,6.057758945669271,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,¬sig_conso,2,1.2489757806214024,5.976072602527084,6.0,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,¬sig_h1_dr,2,0.944420514325185,5.916590267317183,5.999999999999999,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
6.0,sig_lead_in_lag,2,1.1432378175316076,5.949091625723495,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
6.0,adx0,4,0.585969187109837,5.923335377609118,6.000000000000001,True,1,True,True,True,True,1,0.0,adx0,1
6.0,¬sig_lead_in_lag,1,0.8586938589703107,5.841405063194939,6.0,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
6.0,rsi35-50,3,1.0063655870386956,6.0086715899899,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,sig_lead_in_lag,1,1.2926645747220071,6.1179079098482845,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
6.0,sig_rs_intact,1,1.480160150251715,6.055371214136328,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,rsi35-50&conso,1,1.2565879141211735,6.0453419370133705,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,adx1,1,1.0460266354301608,6.1290475667041635,6.0,True,1,True,True,True,True,1,0.0,adx1,3
6.0,sig_h1_dr,3,1.1830814206751084,5.9036973015472345,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,adx1&rs,1,1.0601239061735435,6.085315098402995,6.0,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,adx1&rs,3,0.8851878189942848,5.969858153879876,5.999999999999999,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,rsi35-50,2,1.0124500154026441,6.0693810881398305,6.0,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,adx1&rs,4,0.9961118851367807,6.093470428845029,6.000000000000001,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,adx3,3,1.0656259824761876,5.915666470811555,6.000000000000001,True,1,True,True,True,True,1,0.0,adx3,5
6.0,¬sig_rs_intact,0,1.1425813094792003,5.874185818669666,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,rsi<35&conso,1,1.33179923868027,6.215837974550352,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,rsi35-50&rs,1,1.1435206282542052,5.930316593858234,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,¬sig_rs_intact,3,1.5527330194186955,6.090174223248716,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,rsi<35&conso,3,1.2259005542397834,6.101902896399442,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,sig_conso+sig_h1_dr,4,1.1904699858235712,6.02846819591122,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,sig_rs_intact+sig_conso,3,1.2651046992256294,5.876635950354131,6.0,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_conso,5
6.0,sig_h1_dr,1,1.216852514409228,6.013403326660456,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,¬sig_lead_in_lag,0,0.8132283766462324,5.900262398165208,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
6.0,adx1,3,0.914703455843288,6.004151131782523,6.0,True,1,True,True,True,True,1,0.0,adx1,3
6.0,rsi50-65,0,1.094338691491032,5.9494807749556315,6.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,rsi<35&conso,2,1.2592430294960437,6.025443471987414,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,sig_rs_intact,4,1.4186448103905627,6.010512044373409,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,adx3,2,1.1056376750940635,5.938817488861518,6.0,True,1,True,True,True,True,1,0.0,adx3,5
6.0,adx3,0,1.0829231223014912,5.981869885441508,6.0,True,1,True,True,True,True,1,0.0,adx3,5
6.0,rsi<35,0,1.0649817885843023,6.061665649068224,6.0,True,1,True,True,True,True,1,0.0,rsi<35,4
6.0,rsi50-65&rs,2,1.3344817953678918,6.0143908297697966,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,sig_h1_dr,0,1.3689321734837094,6.179316056457312,6.0,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,sig_lead_in_lag+sig_h1_dr,4,1.1151312478896687,6.153375680812142,6.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,sig_conso,3,1.2014718857561846,6.0259554351170905,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,adx1&rs,0,0.918408721289889,5.907906692223191,6.0,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,rsi>=65,2,1.0234380451605056,6.05922103920552,6.0,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,adx-1,1,4.586935713397723,6.176739342359562,6.0,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,sig_conso+sig_lead_in_lag,2,0.9886152698956245,5.895178506109641,5.999999999999998,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
6.0,¬sig_h1_dr,3,1.0382155050752784,6.128224181957641,6.0,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
6.0,¬sig_conso,0,1.2551458934798345,6.037798505680271,5.999999999999998,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,adx3&rs,0,1.2089379266880556,6.088488365134949,6.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,adx0,1,0.5776266998293753,5.982949606675081,6.000000000000001,True,1,True,True,True,True,1,0.0,adx0,2
6.0,rsi50-65&rs,4,1.239359699469022,6.032608495591121,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,sig_conso,4,1.1592868556275884,6.01622863664839,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,3,0.9424747318277361,5.969867416539659,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,rsi<35&conso,4,1.1839588227111375,6.0429108757583965,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,rsi<35,3,0.96142754410406,5.938350782774434,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi<35,5
6.0,sig_conso+sig_lead_in_lag,1,1.2098616586731996,6.129466243671141,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
6.0,rsi>=65,3,0.8465405541604325,5.915358232552587,6.0,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,sig_rs_intact+sig_conso,0,1.3947094433780165,5.983760662053594,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_conso,5
6.0,rsi35-50&conso,4,1.1743801101332765,5.999341693824289,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,adx2,4,1.2678428544780656,6.042400934586745,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2,4
6.0,¬sig_lead_in_lag,2,1.0613487324992688,6.050482208828469,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
6.0,rsi<35,2,0.9253338841303247,5.9693067679824585,6.0,True,1,True,True,True,True,1,0.0,rsi<35,5
6.0,¬sig_lead_in_lag,3,0.902393395518537,6.044778026016556,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
6.0,adx2&rs,1,1.116426993711931,6.122400473901432,6.0,True,1,True,True,True,True,1,0.0,adx2&rs,2
6.0,adx0,0,0.6590385268301258,6.000037433983657,6.000000000000001,True,1,True,True,True,True,1,0.0,adx0,2
6.0,rsi50-65,2,1.1306710554481025,5.970829605774077,6.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,rsi50-65&conso,1,0.9878093175422833,5.950224381198189,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,5
6.0,adx2&rs,3,1.1284969930987432,6.13535677932681,5.999999999999999,True,1,True,True,True,True,1,0.0,adx2&rs,3
6.0,¬sig_conso,3,1.2610769220976241,5.979367861565723,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,rsi35-50&rs,0,1.233253032761035,6.060495694538258,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,adx1,4,1.0551665618277077,6.10784600503847,6.0,True,1,True,True,True,True,1,0.0,adx1,3
6.0,adx2,1,1.2150510388041262,5.985119424188184,5.999999999999999,True,1,True,True,True,True,1,0.0,adx2,4
6.0,rsi50-65&rs,1,1.3088788557381095,6.0090967834968705,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,¬sig_h1_dr,4,1.086993015764104,5.966370266421552,6.0,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
6.0,rsi35-50&conso,2,1.2605920822367727,6.066698620677547,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,adx1&rs,2,1.0912417454759442,6.182349075528224,6.000000000000001,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,¬sig_rs_intact,4,1.8367683901243852,5.952941231164712,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,adx0,3,0.6502379152307997,6.015113997918015,6.0,True,1,True,True,True,True,1,0.0,adx0,1
6.0,adx2,0,1.287508730915171,6.079986015303495,5.999999999999999,True,1,True,True,True,True,1,0.0,adx2,4
6.0,sig_conso+sig_h1_dr,1,1.1632545207880511,6.089594608633413,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,sig_rs_intact+sig_conso,4,1.2978401925990544,5.9810191327912205,6.0,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_conso,5
6.0,adx3&rs,2,1.1153465368239932,5.911522315099878,6.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,sig_conso,1,1.2706996640350403,6.105236702613463,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,sig_lead_in_lag+sig_h1_dr,2,0.9055726384229599,5.997133831712794,6.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,rsi50-65&conso,2,1.0743089577661766,5.96312510850284,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
6.0,sig_lead_in_lag,3,1.2534695564583012,5.966878684189168,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
6.0,rsi35-50,0,0.9589081448504905,6.008864435443697,6.0,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,adx2&rs,2,1.024675118683468,6.068737399874504,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2&rs,4
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,2,0.7951144273908902,5.853113064509335,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,adx-1,4,4.848324278284667,6.492695537629997,6.0,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,rsi35-50&rs,2,1.2340264805049797,6.169451155385042,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,sig_rs_intact+sig_conso,1,1.3481568121778704,6.076883949062698,5.999999999999998,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_conso,5
6.0,adx2&rs,4,1.201339662910546,6.122417026287252,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2&rs,2
6.0,rsi35-50,1,0.9118390277384629,5.9214172919235875,6.0,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,rsi<35&rs,4,1.1208205468190946,6.15897251288996,6.0,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,4,1.073305599074156,6.122063317700315,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,sig_conso,0,1.1964073247539964,5.976080291650984,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,sig_lead_in_lag,0,1.3126144744835533,6.115976768554894,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
6.0,rsi<35,1,1.1537678777000737,6.06205619543724,6.0,True,1,True,True,True,True,1,0.0,rsi<35,4
6.0,rsi<35&rs,2,1.0687570128227148,5.903855008370083,6.0,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
6.0,rsi>=65,4,1.0225312507307094,5.993451401265029,6.0,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,adx0,2,0.6789016254319713,5.995520349920844,6.0,True,1,True,True,True,True,1,0.0,adx0,1
6.0,adx2,2,1.1324290260315892,5.963282531127395,5.999999999999999,True,1,True,True,True,True,1,0.0,adx2,4
6.0,adx1,0,0.9767884953552807,5.947043564165948,6.0,True,1,True,True,True,True,1,0.0,adx1,3
6.0,rsi35-50,4,1.0259494087222658,6.016663829165378,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,sig_lead_in_lag,4,1.3082212105532964,6.144842737731773,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
6.0,sig_conso+sig_h1_dr,2,1.138547864318887,6.06320830386788,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,rsi<35&rs,3,0.9859730137647087,5.952829378086037,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
6.0,rsi50-65&rs,0,1.3095418127746685,5.96158511493183,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,rsi50-65&rs,3,1.2946299838198791,6.002028122861916,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,rsi<35&rs,0,1.2876240106317145,6.379670873027505,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
6.0,sig_lead_in_lag+sig_h1_dr,3,1.0305295277989004,6.032809002921089,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,rsi<35&conso,0,1.159353276427865,6.119319972198009,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,rsi>=65,1,1.0115903779689748,6.123547136038278,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,rsi35-50&rs,3,1.1542700389515903,5.912179328086353,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,adx2,3,1.2071364972735488,6.074325295973171,6.0,True,1,True,True,True,True,1,0.0,adx2,4
6.0,sig_h1_dr,2,1.2791794508355667,6.089071625473178,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,adx3&rs,4,1.0691147159223118,5.950984331941901,6.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,1,1.0100898306060224,6.114796995965677,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,¬sig_rs_intact,2,1.4775814430349832,5.941013829833885,6.0,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,rsi35-50&rs,4,1.2161161271930976,6.0149617229474215,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,rsi50-65&conso,4,1.0049644866060716,6.010515284084288,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,0,1.0311232985815708,6.0190285748336345,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,rsi50-65,3,1.1766696811028476,6.008781906789477,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,sig_rs_intact,0,1.5033355215510045,6.0331992007528985,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,rsi50-65,1,1.0624087498114452,5.967253955600685,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,sig_lead_in_lag+sig_h1_dr,0,1.1259818511359894,6.156343807679694,6.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,rsi35-50&conso,0,1.196763217813609,6.009677860605229,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,rsi50-65&conso,3,1.1033132889792405,6.015011892775983,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
6.0,sig_conso+sig_lead_in_lag,0,1.2020671067220858,6.068536973637489,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
6.0,sig_conso+sig_lead_in_lag,4,1.215148458391855,6.13278500010076,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
6.0,adx3,4,1.017006244511292,5.9142534952737345,5.999999999999999,True,1,True,True,True,True,1,0.0,adx3,5
6.0,rsi<35,4,0.9077134986693156,5.982374363975305,6.0,True,1,True,True,True,True,1,0.0,rsi<35,5
6.0,sig_conso,2,1.229191698743345,6.027918799638178,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,adx-1,3,4.608262200524171,6.300423637370229,6.0,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,adx2&rs,0,1.1944906082555526,6.204054148853564,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2&rs,3
6.0,rsi50-65,4,1.0641403043896278,6.0268860936385416,6.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,sig_conso+sig_lead_in_lag,3,1.1509727792327138,5.9446613069389045,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
6.0,adx3&rs,1,1.141741122265013,5.977957920669424,5.999999999999999,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,¬sig_rs_intact,1,1.506540116092886,5.949943602737429,6.0,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,¬sig_h1_dr,1,0.9715598318159047,5.977411132327528,5.999999999999999,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
6.0,sig_conso+sig_h1_dr,0,1.2539740604711804,6.1364000057366095,6.000000000000002,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,sig_lead_in_lag+sig_h1_dr,1,1.024529628606215,6.032733358146355,6.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,adx1,2,1.0683658424175226,6.131345029358276,6.000000000000001,True,1,True,True,True,True,1,0.0,adx1,3
6.0,adx-1,0,4.101664736820329,5.838901766735117,6.0,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,¬sig_conso,1,1.1955645445201468,5.879462282316864,5.999999999999999,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,adx3&rs,3,1.1412894201762196,5.917102208456778,5.999999999999999,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,¬sig_conso,4,1.2759745667711768,5.987040583931918,6.0,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,adx3,1,1.0546262077488484,5.911454977629625,6.000000000000002,True,1,True,True,True,True,1,0.0,adx3,5
6.0,sig_conso+sig_h1_dr,3,1.055397098748887,5.8349950597372375,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,adx-1,2,4.572379445567047,6.16679650883455,5.999999999999999,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,sig_h1_dr,4,1.271617753319968,6.044077977538284,6.0,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,rsi50-65&conso,0,1.046387263017602,5.961670111499616,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,5
6.0,rsi<35&rs,1,1.31871392968563,6.363653575828048,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi<35&rs,1
6.0,sig_rs_intact,3,1.4109237313531593,5.934231178398817,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,sig_rs_intact+sig_conso,2,1.3367795574372616,5.997484958502749,6.0,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_conso,5
6.0,rsi>=65,0,0.964034515817088,5.919931633960991,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,¬sig_lead_in_lag,4,1.0504651642670078,5.83554736762564,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,4
